Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
,Colombia,4.5709,-74.2973,2021-09-19,4941064,125895,0,4815169,Americas
,Comoros,-11.6455,43.3333,2021-09-19,4106,147,0,3959,Africa
,Congo (Brazzaville),-0.228,15.8277,2021-09-19,13701,183,0,13518,Africa
,Congo (Kinshasa),-4.0383,21.7587,2021-09-19,56387,1068,0,55319,Africa
,Costa Rica,9.7489,-83.7534,2021-09-19,505163,5949,0,499214,Americas
,Cote d'Ivoire,7.54,-5.5471,2021-09-19,59020,566,0,58454,Africa
,Croatia,45.1,15.2,2021-09-19,391984,8500,0,383484,Europe
,Cuba,21.521757,-77.781167,2021-09-19,801367,6796,0,794571,Americas
,Cyprus,35.1264,33.4299,2021-09-19,118863,547,0,118316,Europe
,Czechia,49.8175,15.473,2021-09-19,1686182,30430,0,1655752,Europe
Faroe Islands,Denmark,61.8926,-6.9118,2021-09-19,1067,2,0,1065,Europe
Greenland,Greenland,71.7069,-42.6043,2021-09-19,464,0,0,464,Europe
,Denmark,56.2639,9.5018,2021-09-19,354645,2628,0,352017,Europe
,Djibouti,11.8251,42.5903,2021-09-19,12040,159,0,11881,Eastern Mediterranean
,Dominica,15.415,-61.371,2021-09-19,2758,8,0,2750,Americas
,Dominican Republic,18.7357,-70.1627,2021-09-19,355150,4028,0,351122,Americas
,Ecuador,-1.8312,-78.1834,2021-09-19,507003,32661,0,474342,Americas
,Egypt,26.820553,30.802498,2021-09-19,296929,16970,0,279959,Eastern Mediterranean
,El Salvador,13.7942,-88.8965,2021-09-19,99701,3102,0,96599,Americas
,Equatorial Guinea,1.6508,10.2679,2021-09-19,11063,137,0,10926,Africa
,Eritrea,15.1794,39.7823,2021-09-19,6671,40,0,6631,Africa
,Estonia,58.5953,25.0136,2021-09-19,149776,1326,0,148450,Europe
,Eswatini,-26.5225,31.4659,2021-09-19,45380,1195,0,44185,Africa
,Ethiopia,9.145,40.4897,2021-09-19,332961,5130,0,327831,Africa
,Fiji,-17.7134,178.065,2021-09-19,49959,566,0,49393,Western Pacific
,Finland,61.92411,25.748151,2021-09-19,136809,1087,0,135722,Europe
French Guiana,France,3.9339,-53.1258,2021-09-19,38021,232,0,37789,Europe
French Polynesia,France,-17.6797,149.4068,2021-09-19,40178,593,0,39585,Europe
Guadeloupe,France,16.265,-61.551,2021-09-19,51485,695,0,50790,Europe
Martinique,France,14.6415,-61.0242,2021-09-19,40079,585,0,39494,Europe
Mayotte,France,-12.8275,45.166244,2021-09-19,20107,176,0,19931,Europe
New Caledonia,France,-20.904305,165.618042,2021-09-19,3531,22,0,3509,Europe
Reunion,France,-21.1151,55.5364,2021-09-19,52643,358,0,52285,Europe
Saint Barthelemy,France,17.9,-62.8333,2021-09-19,1613,2,0,1611,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,2021-09-19,31,0,0,31,Europe
St Martin,France,18.0708,-63.0501,2021-09-19,3659,33,0,3626,Europe
Wallis and Futuna,France,-14.2938,-178.1165,2021-09-19,454,7,0,447,Europe
,France,46.2276,2.2137,2021-09-19,6792074,113993,0,6678081,Europe
,Gabon,-0.8037,11.6094,2021-09-19,27643,175,0,27468,Africa
,Gambia,13.4432,-15.3101,2021-09-19,9888,332,0,9556,Africa
